plate_id Fibroblast_id cell_culture well time Interval OCR cell_n Treat Sample_Name
20131017_1448 67333 67333_20131017_1448 A6 4 Int2 11.4447373556736 21930.7286673058 OLIGOMYCIN 67333_20131017_1448_A6_4
20131017_1448 67333 67333_20131017_1448 A6 5 Int2 9.78375880400543 21930.7286673058 OLIGOMYCIN 67333_20131017_1448_A6_5
20131017_1448 67333 67333_20131017_1448 A6 6 Int2 9.05978178615099 21930.7286673058 OLIGOMYCIN 67333_20131017_1448_A6_6
20131017_1448 67333 67333_20131017_1448 A6 7 Int3 44.9821324679374 21930.7286673058 FCCP 67333_20131017_1448_A6_7
20131017_1448 67333 67333_20131017_1448 A6 8 Int3 39.8643748871527 21930.7286673058 FCCP 67333_20131017_1448_A6_8
20131017_1448 67333 67333_20131017_1448 A6 9 Int3 38.9734132556439 21930.7286673058 FCCP 67333_20131017_1448_A6_9
20131017_1448 67333 67333_20131017_1448 A6 10 Int4 6.43985644210328 21930.7286673058 ROTENONE 67333_20131017_1448_A6_10
20131017_1448 67333 67333_20131017_1448 A6 11 Int4 5.677537280685 21930.7286673058 ROTENONE 67333_20131017_1448_A6_11
20131017_1448 67333 67333_20131017_1448 A6 12 Int4 4.66433721715266 21930.7286673058 ROTENONE 67333_20131017_1448_A6_12
20131017_1448 67333 67333_20131017_1448 A7 1 Int1 35.3385446700611 24708.7727708533 Initial 67333_20131017_1448_A7_1
20131017_1448 67333 67333_20131017_1448 A7 2 Int1 32.6788046415446 24708.7727708533 Initial 67333_20131017_1448_A7_2
20131017_1448 67333 67333_20131017_1448 A7 3 Int1 33.5646300945815 24708.7727708533 Initial 67333_20131017_1448_A7_3
20131017_1448 67333 67333_20131017_1448 A7 4 Int2 13.8279648049492 24708.7727708533 OLIGOMYCIN 67333_20131017_1448_A7_4
20131017_1448 67333 67333_20131017_1448 A7 5 Int2 11.6968397549228 24708.7727708533 OLIGOMYCIN 67333_20131017_1448_A7_5
20131017_1448 67333 67333_20131017_1448 A7 6 Int2 11.7378997066212 24708.7727708533 OLIGOMYCIN 67333_20131017_1448_A7_6
20131017_1448 67333 67333_20131017_1448 A7 7 Int3 59.6342593614455 24708.7727708533 FCCP 67333_20131017_1448_A7_7
20131017_1448 67333 67333_20131017_1448 A7 8 Int3 56.5039756105934 24708.7727708533 FCCP 67333_20131017_1448_A7_8
20131017_1448 67333 67333_20131017_1448 A7 9 Int3 53.8260989676874 24708.7727708533 FCCP 67333_20131017_1448_A7_9
20131017_1448 67333 67333_20131017_1448 A7 10 Int4 7.45498175962634 24708.7727708533 ROTENONE 67333_20131017_1448_A7_10
20131017_1448 67333 67333_20131017_1448 A7 11 Int4 8.33600724353989 24708.7727708533 ROTENONE 67333_20131017_1448_A7_11
20131017_1448 67333 67333_20131017_1448 A7 12 Int4 6.9334683930565 24708.7727708533 ROTENONE 67333_20131017_1448_A7_12
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 1 Int1 30.7036200434765 22441.2751677852 Initial Fibro_VY_019_20131017_1448_A8_1
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 2 Int1 29.7563398312181 22441.2751677852 Initial Fibro_VY_019_20131017_1448_A8_2
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 3 Int1 29.1742427674178 22441.2751677852 Initial Fibro_VY_019_20131017_1448_A8_3
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 4 Int2 9.25126378400816 22441.2751677852 OLIGOMYCIN Fibro_VY_019_20131017_1448_A8_4
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 5 Int2 7.76688410275713 22441.2751677852 OLIGOMYCIN Fibro_VY_019_20131017_1448_A8_5
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 6 Int2 7.97750696861285 22441.2751677852 OLIGOMYCIN Fibro_VY_019_20131017_1448_A8_6
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 7 Int3 48.5915294366516 22441.2751677852 FCCP Fibro_VY_019_20131017_1448_A8_7
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 8 Int3 44.4998216523573 22441.2751677852 FCCP Fibro_VY_019_20131017_1448_A8_8
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 9 Int3 43.5015966538259 22441.2751677852 FCCP Fibro_VY_019_20131017_1448_A8_9
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 10 Int4 5.58179295887369 22441.2751677852 ROTENONE Fibro_VY_019_20131017_1448_A8_10
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 11 Int4 4.57641944742834 22441.2751677852 ROTENONE Fibro_VY_019_20131017_1448_A8_11
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A8 12 Int4 4.26631841545737 22441.2751677852 ROTENONE Fibro_VY_019_20131017_1448_A8_12
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 1 Int1 14.5600316695688 23077.6605944391 Initial Fibro_VY_019_20131017_1448_A9_1
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 2 Int1 16.2559091555235 23077.6605944391 Initial Fibro_VY_019_20131017_1448_A9_2
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 3 Int1 17.1189454639966 23077.6605944391 Initial Fibro_VY_019_20131017_1448_A9_3
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 4 Int2 3.39306601336297 23077.6605944391 OLIGOMYCIN Fibro_VY_019_20131017_1448_A9_4
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 5 Int2 2.48531788387838 23077.6605944391 OLIGOMYCIN Fibro_VY_019_20131017_1448_A9_5
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 6 Int2 2.73655630130768 23077.6605944391 OLIGOMYCIN Fibro_VY_019_20131017_1448_A9_6
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 7 Int3 26.3101011834385 23077.6605944391 FCCP Fibro_VY_019_20131017_1448_A9_7
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 8 Int3 22.8339963374207 23077.6605944391 FCCP Fibro_VY_019_20131017_1448_A9_8
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 9 Int3 21.381961030582 23077.6605944391 FCCP Fibro_VY_019_20131017_1448_A9_9
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 10 Int4 1.24708934809238 23077.6605944391 ROTENONE Fibro_VY_019_20131017_1448_A9_10
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 11 Int4 0.177759347804038 23077.6605944391 ROTENONE Fibro_VY_019_20131017_1448_A9_11
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 A9 12 Int4 0.533682189859646 23077.6605944391 ROTENONE Fibro_VY_019_20131017_1448_A9_12
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 1 Int1 95.5118376723402 24020.8533077661 Initial Fibro_VY_034_20131017_1448_A10_1
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 2 Int1 88.8965822241664 24020.8533077661 Initial Fibro_VY_034_20131017_1448_A10_2
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 3 Int1 87.7085267976016 24020.8533077661 Initial Fibro_VY_034_20131017_1448_A10_3
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 4 Int2 31.6541263236415 24020.8533077661 OLIGOMYCIN Fibro_VY_034_20131017_1448_A10_4
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 5 Int2 26.1727972612329 24020.8533077661 OLIGOMYCIN Fibro_VY_034_20131017_1448_A10_5
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 6 Int2 23.5160570033664 24020.8533077661 OLIGOMYCIN Fibro_VY_034_20131017_1448_A10_6
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 7 Int3 181.866949505649 24020.8533077661 FCCP Fibro_VY_034_20131017_1448_A10_7
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 8 Int3 179.449957731199 24020.8533077661 FCCP Fibro_VY_034_20131017_1448_A10_8
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 9 Int3 180.267263935911 24020.8533077661 FCCP Fibro_VY_034_20131017_1448_A10_9
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 10 Int4 22.5029932201204 24020.8533077661 ROTENONE Fibro_VY_034_20131017_1448_A10_10
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 11 Int4 19.0016852564688 24020.8533077661 ROTENONE Fibro_VY_034_20131017_1448_A10_11
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A10 12 Int4 18.0602944704353 24020.8533077661 ROTENONE Fibro_VY_034_20131017_1448_A10_12
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 1 Int1 89.6975851837376 23494.7267497603 Initial Fibro_VY_034_20131017_1448_A11_1
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 2 Int1 89.1161886761372 23494.7267497603 Initial Fibro_VY_034_20131017_1448_A11_2
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 3 Int1 87.6204397771158 23494.7267497603 Initial Fibro_VY_034_20131017_1448_A11_3
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 4 Int2 32.1853775478329 23494.7267497603 OLIGOMYCIN Fibro_VY_034_20131017_1448_A11_4
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 5 Int2 26.6077011302838 23494.7267497603 OLIGOMYCIN Fibro_VY_034_20131017_1448_A11_5
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 6 Int2 24.4891715793137 23494.7267497603 OLIGOMYCIN Fibro_VY_034_20131017_1448_A11_6
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 7 Int3 190.405773216978 23494.7267497603 FCCP Fibro_VY_034_20131017_1448_A11_7
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 8 Int3 170.751519198759 23494.7267497603 FCCP Fibro_VY_034_20131017_1448_A11_8
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 9 Int3 165.403678368554 23494.7267497603 FCCP Fibro_VY_034_20131017_1448_A11_9
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 10 Int4 17.5104763656349 23494.7267497603 ROTENONE Fibro_VY_034_20131017_1448_A11_10
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 11 Int4 17.4250313074911 23494.7267497603 ROTENONE Fibro_VY_034_20131017_1448_A11_11
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 A11 12 Int4 17.4640867414222 23494.7267497603 ROTENONE Fibro_VY_034_20131017_1448_A11_12
20131017_1448 NHDF NHDF_20131017_1448 B1 1 Int1 38.1102048220159 22938.6385426654 Initial NHDF_20131017_1448_B1_1
20131017_1448 NHDF NHDF_20131017_1448 B1 2 Int1 38.0637206664191 22938.6385426654 Initial NHDF_20131017_1448_B1_2
20131017_1448 NHDF NHDF_20131017_1448 B1 3 Int1 36.526616381571 22938.6385426654 Initial NHDF_20131017_1448_B1_3
20131017_1448 NHDF NHDF_20131017_1448 B1 4 Int2 14.5030283343586 22938.6385426654 OLIGOMYCIN NHDF_20131017_1448_B1_4
20131017_1448 NHDF NHDF_20131017_1448 B1 5 Int2 12.4647640662814 22938.6385426654 OLIGOMYCIN NHDF_20131017_1448_B1_5
20131017_1448 NHDF NHDF_20131017_1448 B1 6 Int2 11.8300963569754 22938.6385426654 OLIGOMYCIN NHDF_20131017_1448_B1_6
20131017_1448 NHDF NHDF_20131017_1448 B1 7 Int3 91.6647910711921 22938.6385426654 FCCP NHDF_20131017_1448_B1_7
20131017_1448 NHDF NHDF_20131017_1448 B1 8 Int3 82.7432082443015 22938.6385426654 FCCP NHDF_20131017_1448_B1_8
20131017_1448 NHDF NHDF_20131017_1448 B1 9 Int3 82.8934796964082 22938.6385426654 FCCP NHDF_20131017_1448_B1_9
20131017_1448 NHDF NHDF_20131017_1448 B1 10 Int4 9.55645960860589 22938.6385426654 ROTENONE NHDF_20131017_1448_B1_10
20131017_1448 NHDF NHDF_20131017_1448 B1 11 Int4 8.97431900852436 22938.6385426654 ROTENONE NHDF_20131017_1448_B1_11
20131017_1448 NHDF NHDF_20131017_1448 B1 12 Int4 8.1479894216946 22938.6385426654 ROTENONE NHDF_20131017_1448_B1_12
20131017_1448 NHDF NHDF_20131017_1448 B2 1 Int1 51.6751616056092 25397.8906999041 Initial NHDF_20131017_1448_B2_1
20131017_1448 NHDF NHDF_20131017_1448 B2 2 Int1 50.558695780627 25397.8906999041 Initial NHDF_20131017_1448_B2_2
20131017_1448 NHDF NHDF_20131017_1448 B2 3 Int1 50.6309841350569 25397.8906999041 Initial NHDF_20131017_1448_B2_3
20131017_1448 NHDF NHDF_20131017_1448 B2 4 Int2 19.7952340213034 25397.8906999041 OLIGOMYCIN NHDF_20131017_1448_B2_4
20131017_1448 NHDF NHDF_20131017_1448 B2 5 Int2 17.301234180975 25397.8906999041 OLIGOMYCIN NHDF_20131017_1448_B2_5
20131017_1448 NHDF NHDF_20131017_1448 B2 6 Int2 18.5863114783813 25397.8906999041 OLIGOMYCIN NHDF_20131017_1448_B2_6
20131017_1448 NHDF NHDF_20131017_1448 B2 7 Int3 111.77455875115 25397.8906999041 FCCP NHDF_20131017_1448_B2_7
20131017_1448 NHDF NHDF_20131017_1448 B2 8 Int3 106.203643016102 25397.8906999041 FCCP NHDF_20131017_1448_B2_8
20131017_1448 NHDF NHDF_20131017_1448 B2 9 Int3 103.968837932741 25397.8906999041 FCCP NHDF_20131017_1448_B2_9
20131017_1448 NHDF NHDF_20131017_1448 B2 10 Int4 16.4816404412314 25397.8906999041 ROTENONE NHDF_20131017_1448_B2_10
20131017_1448 NHDF NHDF_20131017_1448 B2 11 Int4 13.8602993401987 25397.8906999041 ROTENONE NHDF_20131017_1448_B2_11
20131017_1448 NHDF NHDF_20131017_1448 B2 12 Int4 13.6574976658673 25397.8906999041 ROTENONE NHDF_20131017_1448_B2_12
20131017_1448 NHDF NHDF_20131017_1448 B3 1 Int1 66.0896227795768 26549.6164908917 Initial NHDF_20131017_1448_B3_1
20131017_1448 NHDF NHDF_20131017_1448 B3 2 Int1 61.9497396806419 26549.6164908917 Initial NHDF_20131017_1448_B3_2
20131017_1448 NHDF NHDF_20131017_1448 B3 3 Int1 59.8830954338387 26549.6164908917 Initial NHDF_20131017_1448_B3_3
20131017_1448 NHDF NHDF_20131017_1448 B3 4 Int2 23.217212296404 26549.6164908917 OLIGOMYCIN NHDF_20131017_1448_B3_4
20131017_1448 NHDF NHDF_20131017_1448 B3 5 Int2 20.6043097657127 26549.6164908917 OLIGOMYCIN NHDF_20131017_1448_B3_5
20131017_1448 NHDF NHDF_20131017_1448 B3 6 Int2 20.8943996890996 26549.6164908917 OLIGOMYCIN NHDF_20131017_1448_B3_6
20131017_1448 NHDF NHDF_20131017_1448 B3 7 Int3 129.152208311815 26549.6164908917 FCCP NHDF_20131017_1448_B3_7
20131017_1448 NHDF NHDF_20131017_1448 B3 8 Int3 138.271983335032 26549.6164908917 FCCP NHDF_20131017_1448_B3_8
20131017_1448 NHDF NHDF_20131017_1448 B3 9 Int3 134.951588754317 26549.6164908917 FCCP NHDF_20131017_1448_B3_9
20131017_1448 NHDF NHDF_20131017_1448 B3 10 Int4 16.0565420964602 26549.6164908917 ROTENONE NHDF_20131017_1448_B3_10
20131017_1448 NHDF NHDF_20131017_1448 B3 11 Int4 14.9178248912754 26549.6164908917 ROTENONE NHDF_20131017_1448_B3_11
20131017_1448 NHDF NHDF_20131017_1448 B3 12 Int4 14.6043892795543 26549.6164908917 ROTENONE NHDF_20131017_1448_B3_12
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 1 Int1 81.7294726646717 24449.9041227229 Initial Fibro_VY_087_20131017_1448_B4_1
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 2 Int1 71.0300644432565 24449.9041227229 Initial Fibro_VY_087_20131017_1448_B4_2
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 3 Int1 68.3884649666124 24449.9041227229 Initial Fibro_VY_087_20131017_1448_B4_3
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 4 Int2 29.0118052873452 24449.9041227229 OLIGOMYCIN Fibro_VY_087_20131017_1448_B4_4
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 5 Int2 25.0446617803907 24449.9041227229 OLIGOMYCIN Fibro_VY_087_20131017_1448_B4_5
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 6 Int2 23.6170047078184 24449.9041227229 OLIGOMYCIN Fibro_VY_087_20131017_1448_B4_6
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 7 Int3 148.893432103867 24449.9041227229 FCCP Fibro_VY_087_20131017_1448_B4_7
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 8 Int3 141.031476889166 24449.9041227229 FCCP Fibro_VY_087_20131017_1448_B4_8
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 9 Int3 135.940421015289 24449.9041227229 FCCP Fibro_VY_087_20131017_1448_B4_9
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 10 Int4 15.7861417573281 24449.9041227229 ROTENONE Fibro_VY_087_20131017_1448_B4_10
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 11 Int4 16.042131667784 24449.9041227229 ROTENONE Fibro_VY_087_20131017_1448_B4_11
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B4 12 Int4 14.7486257439511 24449.9041227229 ROTENONE Fibro_VY_087_20131017_1448_B4_12
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 1 Int1 52.2141196683762 25444.6308724832 Initial Fibro_VY_087_20131017_1448_B5_1
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 2 Int1 50.077805009869 25444.6308724832 Initial Fibro_VY_087_20131017_1448_B5_2
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 3 Int1 49.2293175164098 25444.6308724832 Initial Fibro_VY_087_20131017_1448_B5_3
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 4 Int2 18.5280838221407 25444.6308724832 OLIGOMYCIN Fibro_VY_087_20131017_1448_B5_4
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 5 Int2 16.6850891379269 25444.6308724832 OLIGOMYCIN Fibro_VY_087_20131017_1448_B5_5
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 6 Int2 16.2249080041598 25444.6308724832 OLIGOMYCIN Fibro_VY_087_20131017_1448_B5_6
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 7 Int3 113.61851753405 25444.6308724832 FCCP Fibro_VY_087_20131017_1448_B5_7
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 8 Int3 103.699372527048 25444.6308724832 FCCP Fibro_VY_087_20131017_1448_B5_8
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 9 Int3 96.1129320845939 25444.6308724832 FCCP Fibro_VY_087_20131017_1448_B5_9
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 10 Int4 11.5165366797942 25444.6308724832 ROTENONE Fibro_VY_087_20131017_1448_B5_10
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 11 Int4 10.8992895659866 25444.6308724832 ROTENONE Fibro_VY_087_20131017_1448_B5_11
20131017_1448 Fibro_VY_087 Fibro_VY_087_20131017_1448 B5 12 Int4 10.4961125414608 25444.6308724832 ROTENONE Fibro_VY_087_20131017_1448_B5_12
20131017_1448 67333 67333_20131017_1448 B6 1 Int1 38.9456083145727 23534.276126558 Initial 67333_20131017_1448_B6_1
20131017_1448 67333 67333_20131017_1448 B6 2 Int1 34.384670388957 23534.276126558 Initial 67333_20131017_1448_B6_2
20131017_1448 67333 67333_20131017_1448 B6 3 Int1 33.8608308439148 23534.276126558 Initial 67333_20131017_1448_B6_3
20131017_1448 67333 67333_20131017_1448 B6 4 Int2 11.6938660340632 23534.276126558 OLIGOMYCIN 67333_20131017_1448_B6_4
20131017_1448 67333 67333_20131017_1448 B6 5 Int2 10.425210549803 23534.276126558 OLIGOMYCIN 67333_20131017_1448_B6_5
20131017_1448 67333 67333_20131017_1448 B6 6 Int2 9.97298462400134 23534.276126558 OLIGOMYCIN 67333_20131017_1448_B6_6
20131017_1448 67333 67333_20131017_1448 B6 7 Int3 52.9107516405259 23534.276126558 FCCP 67333_20131017_1448_B6_7
20131017_1448 67333 67333_20131017_1448 B6 8 Int3 50.3022734224703 23534.276126558 FCCP 67333_20131017_1448_B6_8
20131017_1448 67333 67333_20131017_1448 B6 9 Int3 47.5182809207994 23534.276126558 FCCP 67333_20131017_1448_B6_9
20131017_1448 67333 67333_20131017_1448 B6 10 Int4 8.31968615506372 23534.276126558 ROTENONE 67333_20131017_1448_B6_10
20131017_1448 67333 67333_20131017_1448 B6 11 Int4 6.38730998719765 23534.276126558 ROTENONE 67333_20131017_1448_B6_11
20131017_1448 67333 67333_20131017_1448 B6 12 Int4 5.76789662729951 23534.276126558 ROTENONE 67333_20131017_1448_B6_12
20131017_1448 67333 67333_20131017_1448 B7 1 Int1 38.4944110016698 25629.1946308725 Initial 67333_20131017_1448_B7_1
20131017_1448 67333 67333_20131017_1448 B7 2 Int1 34.7282112107149 25629.1946308725 Initial 67333_20131017_1448_B7_2
20131017_1448 67333 67333_20131017_1448 B7 3 Int1 33.6202407066674 25629.1946308725 Initial 67333_20131017_1448_B7_3
20131017_1448 67333 67333_20131017_1448 B7 4 Int2 13.2330874955251 25629.1946308725 OLIGOMYCIN 67333_20131017_1448_B7_4
20131017_1448 67333 67333_20131017_1448 B7 5 Int2 12.3783122504341 25629.1946308725 OLIGOMYCIN 67333_20131017_1448_B7_5
20131017_1448 67333 67333_20131017_1448 B7 6 Int2 12.8506956508619 25629.1946308725 OLIGOMYCIN 67333_20131017_1448_B7_6
20131017_1448 67333 67333_20131017_1448 B7 7 Int3 55.9805888777149 25629.1946308725 FCCP 67333_20131017_1448_B7_7
20131017_1448 67333 67333_20131017_1448 B7 8 Int3 53.0439834805597 25629.1946308725 FCCP 67333_20131017_1448_B7_8
20131017_1448 67333 67333_20131017_1448 B7 9 Int3 50.2152798801748 25629.1946308725 FCCP 67333_20131017_1448_B7_9
20131017_1448 67333 67333_20131017_1448 B7 10 Int4 7.83850649777446 25629.1946308725 ROTENONE 67333_20131017_1448_B7_10
20131017_1448 67333 67333_20131017_1448 B7 11 Int4 7.755847085398 25629.1946308725 ROTENONE 67333_20131017_1448_B7_11
20131017_1448 67333 67333_20131017_1448 B7 12 Int4 7.29892446235389 25629.1946308725 ROTENONE 67333_20131017_1448_B7_12
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 1 Int1 36.5374266317526 23216.6826462128 Initial Fibro_VY_019_20131017_1448_B8_1
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 2 Int1 34.426710937009 23216.6826462128 Initial Fibro_VY_019_20131017_1448_B8_2
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 3 Int1 33.8194841431235 23216.6826462128 Initial Fibro_VY_019_20131017_1448_B8_3
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 4 Int2 14.4712825650494 23216.6826462128 OLIGOMYCIN Fibro_VY_019_20131017_1448_B8_4
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 5 Int2 13.162404747271 23216.6826462128 OLIGOMYCIN Fibro_VY_019_20131017_1448_B8_5
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 6 Int2 13.0411435540976 23216.6826462128 OLIGOMYCIN Fibro_VY_019_20131017_1448_B8_6
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 7 Int3 55.508514458223 23216.6826462128 FCCP Fibro_VY_019_20131017_1448_B8_7
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 8 Int3 46.2764442450071 23216.6826462128 FCCP Fibro_VY_019_20131017_1448_B8_8
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 9 Int3 43.9723685769767 23216.6826462128 FCCP Fibro_VY_019_20131017_1448_B8_9
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 10 Int4 9.17542049941511 23216.6826462128 ROTENONE Fibro_VY_019_20131017_1448_B8_10
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 11 Int4 7.86857660813889 23216.6826462128 ROTENONE Fibro_VY_019_20131017_1448_B8_11
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B8 12 Int4 7.88307947100488 23216.6826462128 ROTENONE Fibro_VY_019_20131017_1448_B8_12
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 1 Int1 49.4768936914899 23903.4036433365 Initial Fibro_VY_019_20131017_1448_B9_1
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 2 Int1 50.604998571091 23903.4036433365 Initial Fibro_VY_019_20131017_1448_B9_2
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 3 Int1 51.2119942588083 23903.4036433365 Initial Fibro_VY_019_20131017_1448_B9_3
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 4 Int2 46.4066190122085 23903.4036433365 OLIGOMYCIN Fibro_VY_019_20131017_1448_B9_4
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 5 Int2 46.5996625910334 23903.4036433365 OLIGOMYCIN Fibro_VY_019_20131017_1448_B9_5
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 6 Int2 46.4395119831696 23903.4036433365 OLIGOMYCIN Fibro_VY_019_20131017_1448_B9_6
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 7 Int3 51.7504329822473 23903.4036433365 FCCP Fibro_VY_019_20131017_1448_B9_7
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 8 Int3 53.1819391634577 23903.4036433365 FCCP Fibro_VY_019_20131017_1448_B9_8
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 9 Int3 53.020822387524 23903.4036433365 FCCP Fibro_VY_019_20131017_1448_B9_9
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 10 Int4 45.7210277695135 23903.4036433365 ROTENONE Fibro_VY_019_20131017_1448_B9_10
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 11 Int4 46.2692808833135 23903.4036433365 ROTENONE Fibro_VY_019_20131017_1448_B9_11
20131017_1448 Fibro_VY_019 Fibro_VY_019_20131017_1448 B9 12 Int4 45.173421725185 23903.4036433365 ROTENONE Fibro_VY_019_20131017_1448_B9_12
20131017_1448 Fibro_VY_034 Fibro_VY_034_20131017_1448 B10 1 Int1 82.2138814097853 22631.8312559923 Initial Fibro_VY_034_20131017_1448_B10_1
